"probe" "entrez.id"
"6827" "230285_at" "258010"
"6828" "230291_s_at" "4781"
"6829" "230292_at" "100131993"
"6830" "230300_at" ""
"6831" "230302_at" ""
"6832" "230312_at" ""
"6833" "230319_at" ""
"6834" "230323_s_at" "120224"
"6835" "230333_at" ""
"6836" "230337_at" "6654"
"6837" "230352_at" "5634"
"6838" "230360_at" "342035"
"6839" "230361_at" "727957"
"6840" "230364_at" "56994"
"6841" "230369_at" "23432"
"6842" "230372_at" "3037"
"6843" "230375_at" "25957"
"6844" "230378_at" "92304"
"6845" "230381_at" "440712"
"6846" "230383_x_at" ""
"6847" "230388_s_at" "644246"
"6848" "230389_at" "23048"
"6849" "230391_at" "8832"
"6850" "230392_at" ""
"6851" "230399_at" ""
"6852" "230403_at" "5991"
"6853" "230406_at" ""
"6854" "230412_at" "64067"
"6855" "230413_s_at" "8905"
"6856" "230416_at" ""
"6857" "230418_s_at" "57452"
"6858" "230419_at" "400618"
"6859" "230422_at" "2359"
"6860" "230424_at" "9315"
"6861" "230425_at" "2047"
"6862" "230434_at" "493911"
"6863" "230449_x_at" ""
"6864" "230454_at" "130026"
"6865" "230461_s_at" ""
"6866" "230466_s_at" ""
"6867" "230482_at" "81849"
"6868" "230492_s_at" "56261"
"6869" "230493_at" "387914"
"6870" "230494_at" ""
"6871" "230499_at" ""
"6872" "230503_at" ""
"6873" "230516_at" "115416"
"6874" "230518_at" "10205"
"6875" "230519_at" "220108"
"6876" "230523_at" "5768"
"6877" "230527_at" ""
"6878" "230528_s_at" "65996"
"6879" "230550_at" "64231"
"6880" "230560_at" "29091"
"6881" "230563_at" "221002"
"6882" "230570_at" ""
"6883" "230578_at" ""
"6884" "230596_at" ""
"6885" "230599_at" ""
"6886" "230600_at" "90506"
"6887" "230601_s_at" "90506"
"6888" "230609_at" "9685"
"6889" "230624_at" "9481"
"6890" "230625_s_at" "23554"
"6891" "230626_at" "23554"
"6892" "230630_at" "205"
"6893" "230641_at" "100509886"
"6894" "230645_at" "257019"
"6895" "230653_at" ""
"6896" "230659_at" "9695"
"6897" "230660_at" "56256"
"6898" "230661_at" ""
"6899" "230664_at" "767811"
"6900" "230673_at" "93035"
"6901" "230680_at" "139065"
"6902" "230689_at" ""
"6903" "230695_s_at" "221421"
"6904" "230703_at" ""
"6905" "230707_at" "6653"
"6906" "230708_at" "144165"
"6907" "230710_at" "100506211"
"6908" "230720_at" "221687"
"6909" "230722_at" "54796"
"6910" "230730_at" "6444"
"6911" "230733_at" ""
"6912" "230738_at" "730631"
"6913" "230741_at" ""
"6914" "230744_at" "11167"
"6915" "230746_s_at" "100288985"
"6916" "230748_at" "9120"
"6917" "230763_at" "128153"
"6918" "230766_at" "2618"
"6919" "230776_at" ""
"6920" "230788_at" "2651"
"6921" "230789_at" "140883"
"6922" "230791_at" ""
"6923" "230793_at" "55604"
"6924" "230795_at" ""
"6925" "230807_at" "115948"
"6926" "230815_at" "389765"
"6927" "230828_at" "196996"
"6928" "230831_at" "84978"
"6929" "230836_at" "7903"
"6930" "230854_at" "400500"
"6931" "230861_at" "26082"
"6932" "230863_at" "4036"
"6933" "230865_at" "167410"
"6934" "230867_at" "131873"
"6935" "230875_s_at" "23250"
"6936" "230876_at" "169834"
"6937" "230882_at" "285987"
"6938" "230892_at" ""
"6939" "230903_s_at" "157695"
"6940" "230908_at" "6869"
"6941" "230913_at" ""
"6942" "230921_s_at" ""
"6943" "230925_at" "54518"
"6944" "230928_at" ""
"6945" "230935_at" "100506798"
"6946" "230936_at" "374407"
"6947" "230943_at" "64321"
"6948" "230951_at" "57669"
"6949" "230954_at" "140688"
"6950" "230958_s_at" ""
"6951" "230959_at" ""
"6952" "230961_at" ""
"6953" "230963_at" "196047"
"6954" "230964_at" "341640"
"6955" "230966_at" "259307"
"6956" "230967_s_at" "7874"
"6957" "230968_at" ""
"6958" "230970_at" ""
"6959" "230972_at" "122416"
"6960" "230986_at" "11279"
"6961" "230987_at" ""
"6962" "230991_at" "100287411"
"6963" "230992_at" "153579"
"6964" "231001_at" "387758"
"6965" "231007_at" ""
"6966" "231008_at" "222643"
"6967" "231013_at" "100505608"
"6968" "231018_at" "342979"
"6969" "231024_at" "572558"
"6970" "231033_at" ""
"6971" "231034_s_at" ""
"6972" "231035_s_at" ""
"6973" "231044_at" "127003"
"6974" "231063_at" ""
"6975" "231067_s_at" "9590"
"6976" "231069_at" ""
"6977" "231077_at" "257177"
"6978" "231084_at" "80217"
"6979" "231098_at" ""
"6980" "231109_at" ""
"6981" "231130_at" "51661"
"6982" "231131_at" "286499"
"6983" "231133_at" "92749"
"6984" "231136_at" "407032"
"6985" "231148_at" "147920"
"6986" "231149_s_at" "54986"
"6987" "231152_at" "54891"
"6988" "231164_at" "650655"
"6989" "231166_at" "151556"
"6990" "231172_at" "286207"
"6991" "231180_at" "100506591"
"6992" "231181_at" ""
"6993" "231183_s_at" "182"
"6994" "231192_at" "23566"
"6995" "231195_at" "346689"
"6996" "231202_at" "160428"
"6997" "231205_at" ""
"6998" "231213_at" "5136"
"6999" "231227_at" "7474"
"7000" "231235_at" "4820"
"7001" "231240_at" "1734"
"7002" "231243_s_at" "79365"
"7003" "231265_at" "170712"
"7004" "231270_at" "377677"
"7005" "231274_s_at" ""
"7006" "231281_at" ""
"7007" "231307_at" ""
"7008" "231310_at" ""
"7009" "231311_at" ""
"7010" "231319_x_at" "64147"
"7011" "231332_at" ""
"7012" "231341_at" "340146"
"7013" "231370_at" "5494"
"7014" "231374_at" ""
"7015" "231381_at" "790952"
"7016" "231382_at" "8817"
"7017" "231384_at" "2903"
"7018" "231399_at" "117177"
"7019" "231470_at" ""
"7020" "231472_at" "201456"
"7021" "231484_at" ""
"7022" "231487_at" "341947"
"7023" "231502_at" ""
"7024" "231513_at" ""
"7025" "231517_at" "440590"
"7026" "231550_at" "64132"
"7027" "231576_at" "55500"
"7028" "231577_s_at" "2633"
"7029" "231578_at" "2633"
"7030" "231579_s_at" "7077"
"7031" "231597_x_at" ""
"7032" "231644_at" ""
"7033" "231647_s_at" "83416"
"7034" "231697_s_at" ""
"7035" "231725_at" "56133"
"7036" "231726_at" "56122"
"7037" "231728_at" "828"
"7038" "231729_s_at" "828"
"7039" "231735_s_at" "378938"
"7040" "231736_x_at" "4257"
"7041" "231738_at" "56129"
"7042" "231747_at" "10800"
"7043" "231757_at" "54429"
"7044" "231766_s_at" "1303"
"7045" "231769_at" "26270"
"7046" "231773_at" "9068"
"7047" "231775_at" "8797"
"7048" "231776_at" "8320"
"7049" "231779_at" "3656"
"7050" "231784_s_at" "25879"
"7051" "231789_at" "56121"
"7052" "231798_at" "9241"
"7053" "231804_at" "59350"
"7054" "231817_at" "54532"
"7055" "231828_at" "253039"
"7056" "231832_at" "8693"
"7057" "231835_at" "127281"
"7058" "231838_at" "80336"
"7059" "231841_s_at" "57608"
"7060" "231842_at" "57608"
"7061" "231849_at" "144501"
"7062" "231851_at" "55225"
"7063" "231855_at" "57650"
"7064" "231859_at" "56967"
"7065" "231862_at" "23468"
"7066" "231866_at" "4012"
"7067" "231873_at" "659"
"7068" "231879_at" "1303"
"7069" "231882_at" "642477"
"7070" "231897_at" "22949"
"7071" "231899_at" "85463"
"7072" "231906_at" "3234"
"7073" "231925_at" ""
"7074" "231929_at" "22807"
"7075" "231936_at" "3225"
"7076" "231938_at" "151648"
"7077" "231941_s_at" "200958"
"7078" "231945_at" "27145"
"7079" "231952_at" "100287572"
"7080" "231955_s_at" "11112"
"7081" "231956_at" "57674"
"7082" "231963_at" "651746"
"7083" "231964_at" ""
"7084" "231967_at" "51105"
"7085" "231969_at" "56977"
"7086" "231972_at" ""
"7087" "231979_at" ""
"7088" "231982_at" "284422"
"7089" "231993_at" "9358"
"7090" "231996_at" "55728"
"7091" "232000_at" "158219"
"7092" "232017_at" "9414"
"7093" "232024_at" "26157"
"7094" "232028_at" "339500"
"7095" "232034_at" "203274"
"7096" "232035_at" "100507025"
"7097" "232038_at" "221322"
"7098" "232056_at" "8796"
"7099" "232058_at" ""
"7100" "232060_at" "4919"
"7101" "232063_x_at" "10056"
"7102" "232078_at" "5819"
"7103" "232079_s_at" "5819"
"7104" "232090_at" ""
"7105" "232094_at" "79768"
"7106" "232095_at" "100509683"
"7107" "232098_at" "667"
"7108" "232099_at" "57717"
"7109" "232105_at" "100506918"
"7110" "232109_at" "127733"
"7111" "232111_at" ""
"7112" "232113_at" ""
"7113" "232116_at" "57822"
"7114" "232122_s_at" "79674"
"7115" "232125_at" ""
"7116" "232127_at" "1184"
"7117" "232136_s_at" "83992"
"7118" "232138_at" "10150"
"7119" "232144_at" ""
"7120" "232151_at" "346389"
"7121" "232155_at" "57674"
"7122" "232164_s_at" "83481"
"7123" "232165_at" "83481"
"7124" "232166_at" "57562"
"7125" "232174_at" ""
"7126" "232176_at" "84189"
"7127" "232181_at" "133522"
"7128" "232182_at" "286272"
"7129" "232193_at" "2952"
"7130" "232195_at" "57512"
"7131" "232202_at" ""
"7132" "232203_at" ""
"7133" "232204_at" "1879"
"7134" "232210_at" ""
"7135" "232213_at" "57162"
"7136" "232216_at" "10730"
"7137" "232226_at" "57689"
"7138" "232231_at" "860"
"7139" "232235_at" "92126"
"7140" "232264_at" ""
"7141" "232267_at" "283383"
"7142" "232268_at" ""
"7143" "232269_x_at" "100508121"
"7144" "232270_at" "84909"
"7145" "232277_at" "64078"
"7146" "232278_s_at" "55635"
"7147" "232280_at" "123096"
"7148" "232282_at" "65267"
"7149" "232286_at" ""
"7150" "232291_at" "407975"
"7151" "232297_at" "51088"
"7152" "232303_at" "57507"
"7153" "232304_at" "57162"
"7154" "232313_at" "92293"
"7155" "232315_at" "400713"
"7156" "232318_s_at" "121838"
"7157" "232327_at" "80731"
"7158" "232332_at" "57481"
"7159" "232333_at" ""
"7160" "232336_at" "57643"
"7161" "232338_at" ""
"7162" "232346_at" "388692"
"7163" "232356_at" ""
"7164" "232357_at" "164395"
"7165" "232360_at" "26298"
"7166" "232361_s_at" "26298"
"7167" "232369_at" ""
"7168" "232375_at" ""
"7169" "232381_s_at" "1767"
"7170" "232382_s_at" "115294"
"7171" "232383_at" "22797"
"7172" "232392_at" "6428"
"7173" "232398_at" "284992"
"7174" "232406_at" ""
"7175" "232412_at" "84961"
"7176" "232414_at" "55127"
"7177" "232423_at" "414"
"7178" "232431_at" ""
"7179" "232439_at" ""
"7180" "232451_at" ""
"7181" "232453_at" ""
"7182" "232458_at" "1281"
"7183" "232459_at" ""
"7184" "232465_at" ""
"7185" "232466_at" "8451"
"7186" "232472_at" ""
"7187" "232473_at" "8559"
"7188" "232476_at" ""
"7189" "232478_at" ""
"7190" "232481_s_at" "84189"
"7191" "232489_at" "54482"
"7192" "232498_at" "727957"
"7193" "232500_at" "57186"
"7194" "232523_at" "84466"
"7195" "232528_at" ""
"7196" "232530_at" "5337"
"7197" "232531_at" "196047"
"7198" "232535_at" ""
"7199" "232541_at" ""
"7200" "232543_x_at" "64333"
"7201" "232544_at" ""
"7202" "232565_at" ""
"7203" "232567_at" "23779"
"7204" "232568_at" "158295"
"7205" "232584_at" ""
"7206" "232586_x_at" ""
"7207" "232591_s_at" "55754"
"7208" "232617_at" "1520"
"7209" "232628_at" ""
"7210" "232629_at" "60675"
"7211" "232632_at" ""
"7212" "232636_at" "139065"
"7213" "232645_at" "153684"
"7214" "232653_at" ""
"7215" "232659_at" ""
"7216" "232668_at" ""
"7217" "232682_at" "55686"
"7218" "232696_at" "648556"
"7219" "232701_at" ""
"7220" "232716_at" ""
"7221" "232722_at" "8635"
"7222" "232726_at" ""
"7223" "232744_x_at" ""
"7224" "232745_x_at" "79925"
"7225" "232752_at" "100287616"
"7226" "232759_at" ""
"7227" "232773_at" ""
"7228" "232776_at" ""
"7229" "232777_s_at" "168090"
"7230" "232793_at" ""
"7231" "232797_at" ""
"7232" "232805_at" ""
"7233" "232810_at" "51390"
"7234" "232816_s_at" "1663"
"7235" "232843_s_at" "81704"
"7236" "232850_at" ""
"7237" "232855_at" ""
"7238" "232856_at" "219527"
"7239" "232874_at" "23348"
"7240" "232878_at" "644192"
"7241" "232882_at" ""
"7242" "232914_s_at" "54843"
"7243" "232916_at" ""
"7244" "232935_at" ""
"7245" "232944_at" ""
"7246" "232951_at" ""
"7247" "232952_at" ""
"7248" "232961_at" "26010"
"7249" "232968_at" "92565"
"7250" "232974_at" ""
"7251" "232979_at" ""
"7252" "232984_at" "54768"
"7253" "232985_s_at" "55211"
"7254" "232994_s_at" "64283"
"7255" "232997_at" ""
"7256" "233004_x_at" ""
"7257" "233007_at" ""
"7258" "233011_at" "301"
"7259" "233014_at" ""
"7260" "233019_at" "29883"
"7261" "233025_at" "23037"
"7262" "233026_s_at" "23037"
"7263" "233036_at" ""
"7264" "233064_at" "23217"
"7265" "233073_at" ""
"7266" "233090_at" ""
"7267" "233092_s_at" "100271840"
"7268" "233109_at" "1303"
"7269" "233112_at" ""
"7270" "233121_at" ""
"7271" "233123_at" "30061"
"7272" "233127_at" ""
"7273" "233130_at" ""
"7274" "233139_at" ""
"7275" "233142_at" ""
"7276" "233157_x_at" "93233"
"7277" "233176_at" ""
"7278" "233180_at" ""
"7279" "233198_at" "55592"
"7280" "233214_at" ""
"7281" "233223_at" ""
"7282" "233231_at" "64087"
"7283" "233241_at" "55857"
"7284" "233249_at" ""
"7285" "233273_at" ""
"7286" "233275_at" ""
"7287" "233276_at" ""
"7288" "233286_at" ""
"7289" "233289_at" ""
"7290" "233300_at" ""
"7291" "233302_at" ""
"7292" "233314_at" "5728"
"7293" "233317_at" "928"
"7294" "233320_at" "146771"
"7295" "233337_s_at" "26470"
"7296" "233355_at" "284739"
"7297" "233364_s_at" ""
"7298" "233365_at" ""
"7299" "233375_at" "84288"
"7300" "233386_at" ""
"7301" "233398_at" ""
"7302" "233401_at" ""
"7303" "233406_at" ""
"7304" "233436_at" "27085"
"7305" "233442_at" ""
"7306" "233445_at" ""
"7307" "233446_at" "9480"
"7308" "233448_s_at" ""
"7309" "233449_at" ""
"7310" "233480_at" "79188"
"7311" "233498_at" "2066"
"7312" "233516_s_at" "200162"
"7313" "233518_at" ""
"7314" "233536_at" "80816"
"7315" "233539_at" "222236"
"7316" "233547_x_at" "5136"
"7317" "233550_s_at" "83959"
"7318" "233555_s_at" "55959"
"7319" "233562_at" "84856"
"7320" "233587_s_at" "57568"
"7321" "233599_at" "728061"
"7322" "233607_at" ""
"7323" "233611_at" ""
"7324" "233614_at" ""
"7325" "233690_at" ""
"7326" "233713_at" ""
"7327" "233720_at" "8470"
"7328" "233770_at" ""
"7329" "233772_at" ""
"7330" "233786_at" ""
"7331" "233799_at" ""
"7332" "233814_at" "1946"
"7333" "233819_s_at" "26046"
"7334" "233823_at" "27146"
"7335" "233824_at" ""
"7336" "233827_s_at" "11198"
"7337" "233865_at" "64067"
"7338" "233882_s_at" "80031"
"7339" "233887_at" "57211"
"7340" "233893_s_at" "57654"
"7341" "233899_x_at" "65986"
"7342" "233908_x_at" ""
"7343" "233932_at" ""
"7344" "233950_at" "8618"
"7345" "233969_at" "3535"
"7346" "233979_s_at" "83715"
"7347" "233995_at" ""
"7348" "234034_at" ""
"7349" "234074_at" ""
"7350" "234082_at" ""
"7351" "234103_at" "343450"
"7352" "234105_at" ""
"7353" "234148_at" ""
"7354" "234149_at" ""
"7355" "234151_at" ""
"7356" "234173_s_at" "56001 /// 728343"
"7357" "234192_s_at" "80318"
"7358" "234196_at" ""
"7359" "234222_at" ""
"7360" "234224_at" ""
"7361" "234260_at" ""
"7362" "234276_at" ""
"7363" "234314_at" "57186"
"7364" "234326_at" ""
"7365" "234331_s_at" "151354"
"7366" "234351_x_at" "7227"
"7367" "234366_x_at" "100287927 /// 28831 /// 3535"
"7368" "234394_at" "7678"
"7369" "234491_s_at" "60485"
"7370" "234552_at" "83481"
"7371" "234560_at" ""
"7372" "234563_at" ""
"7373" "234583_at" "10752"
"7374" "234604_at" ""
"7375" "234605_at" "8555"
"7376" "234608_at" "3909"
"7377" "234643_x_at" ""
"7378" "234645_at" ""
"7379" "234649_at" ""
"7380" "234650_at" ""
"7381" "234709_at" "92291"
"7382" "234759_at" ""
"7383" "234764_x_at" "28826"
"7384" "234792_x_at" "100290006 /// 28396 /// 28454 /// 3493"
"7385" "234863_x_at" "26271"
"7386" "234884_x_at" "28831 /// 3535"
"7387" "234936_s_at" "57545"
"7388" "234970_at" "123036"
"7389" "234973_at" "92745"
"7390" "234975_at" "2935"
"7391" "234976_x_at" "10797"
"7392" "234980_at" "148534"
"7393" "234986_at" "2730"
"7394" "234987_at" "25939"
"7395" "234989_at" ""
"7396" "234992_x_at" "1894"
"7397" "234994_at" "114801"
"7398" "235003_at" "127933"
"7399" "235004_at" "221662"
"7400" "235008_at" ""
"7401" "235009_at" "259282"
"7402" "235010_at" "729013"
"7403" "235014_at" "147727"
"7404" "235016_at" "221035"
"7405" "235017_s_at" "80034"
"7406" "235019_at" "1368"
"7407" "235020_at" "6875"
"7408" "235028_at" ""
"7409" "235044_at" "116159"
"7410" "235046_at" "8821"
"7411" "235048_at" "26049"
"7412" "235059_at" "201475"
"7413" "235060_at" "100190986"
"7414" "235061_at" "152926"
"7415" "235077_at" "55384"
"7416" "235079_at" "619279"
"7417" "235085_at" "157285"
"7418" "235086_at" "7057"
"7419" "235088_at" "201725"
"7420" "235092_at" ""
"7421" "235094_at" ""
"7422" "235102_x_at" ""
"7423" "235103_at" "4124"
"7424" "235104_at" "64167"
"7425" "235112_at" ""
"7426" "235113_at" "122769"
"7427" "235117_at" "494143"
"7428" "235123_at" ""
"7429" "235134_at" ""
"7430" "235136_at" "94103"
"7431" "235144_at" "158158"
"7432" "235146_at" "57458"
"7433" "235148_at" "200634"
"7434" "235150_at" ""
"7435" "235151_at" "283357"
"7436" "235153_at" "138065"
"7437" "235157_at" ""
"7438" "235165_at" "84612"
"7439" "235167_at" "100190986"
"7440" "235171_at" "100505501"
"7441" "235172_at" ""
"7442" "235174_s_at" "100128822"
"7443" "235175_at" "115361"
"7444" "235177_at" "151194"
"7445" "235182_at" "140862"
"7446" "235183_at" ""
"7447" "235199_at" "54941"
"7448" "235205_at" "346887"
"7449" "235209_at" "157869"
"7450" "235210_s_at" "157869"
"7451" "235213_at" "3707"
"7452" "235217_at" "100216546"
"7453" "235227_at" ""
"7454" "235228_at" "114800"
"7455" "235229_at" ""
"7456" "235244_at" "131076"
"7457" "235247_at" ""
"7458" "235266_at" "29028"
"7459" "235273_at" "161582"
"7460" "235274_at" ""
"7461" "235276_at" "94240"
"7462" "235278_at" "140733"
"7463" "235296_at" "56648"
"7464" "235299_at" "84102"
"7465" "235301_at" "222223"
"7466" "235306_at" "155038"
"7467" "235309_at" "6210"
"7468" "235315_at" "8848"
"7469" "235318_at" "2200"
"7470" "235333_at" "9331"
"7471" "235334_at" "256435"
"7472" "235341_at" "5611"
"7473" "235342_at" "50859"
"7474" "235343_at" "79805"
"7475" "235350_at" "55286"
"7476" "235352_at" "3140"
"7477" "235355_at" "80034"
"7478" "235363_at" ""
"7479" "235365_at" "494513"
"7480" "235368_at" "11096"
"7481" "235371_at" "727936"
"7482" "235373_at" ""
"7483" "235385_at" "55016"
"7484" "235391_at" "137392"
"7485" "235392_at" ""
"7486" "235405_at" "2941"
"7487" "235408_x_at" "51351"
"7488" "235412_at" "8874"
"7489" "235419_at" ""
"7490" "235421_at" "1326"
"7491" "235422_at" ""
"7492" "235425_at" "151246"
"7493" "235428_at" "100508176"
"7494" "235432_at" "27031"
"7495" "235435_at" "132949"
"7496" "235438_at" ""
"7497" "235444_at" "27086"
"7498" "235456_at" ""
"7499" "235457_at" "84441"
"7500" "235458_at" "84868"
"7501" "235463_s_at" "253782"
"7502" "235466_s_at" ""
"7503" "235470_at" "51691"
"7504" "235471_at" "196740"
"7505" "235476_at" "286827"
"7506" "235489_at" "57381"
"7507" "235496_at" "646962"
"7508" "235500_at" "3183"
"7509" "235501_at" ""
"7510" "235509_at" "137682"
"7511" "235513_at" ""
"7512" "235515_at" "163183"
"7513" "235518_at" "6546"
"7514" "235521_at" "3200"
"7515" "235527_at" "284214 /// 9229"
"7516" "235529_x_at" "25939"
"7517" "235534_at" ""
"7518" "235538_at" ""
"7519" "235545_at" "55635"
"7520" "235549_at" "255488"
"7521" "235551_at" "10785"
"7522" "235557_at" "150763"
"7523" "235564_at" "51351"
"7524" "235570_at" "27303"
"7525" "235572_at" "147841"
"7526" "235573_at" ""
"7527" "235581_at" ""
"7528" "235587_at" "202781"
"7529" "235592_at" ""
"7530" "235599_at" "339535"
"7531" "235603_at" "3192"
"7532" "235606_at" "344595"
"7533" "235609_at" "83990"
"7534" "235616_at" "128553"
"7535" "235626_at" "57118"
"7536" "235629_at" ""
"7537" "235634_at" "29942"
"7538" "235643_at" "219285"
"7539" "235646_at" ""
"7540" "235648_at" "163081"
"7541" "235650_at" "222256"
"7542" "235651_at" "55001"
"7543" "235652_at" ""
"7544" "235658_at" ""
"7545" "235681_at" ""
"7546" "235683_at" "143686"
"7547" "235693_at" ""
"7548" "235696_at" ""
"7549" "235700_at" "441519 /// 441520 /// 441521 /// 541465 /// 541466 /// 728911"
"7550" "235701_at" ""
"7551" "235706_at" "1368"
"7552" "235716_at" ""
"7553" "235723_at" "54796"
"7554" "235733_at" "727936"
"7555" "235735_at" ""
"7556" "235736_at" "100287482"
"7557" "235739_at" ""
"7558" "235740_at" "79772"
"7559" "235746_s_at" ""
"7560" "235749_at" "55757"
"7561" "235753_at" "3204"
"7562" "235757_at" ""
"7563" "235758_at" "100287428"
"7564" "235759_at" ""
"7565" "235762_at" "50840"
"7566" "235763_at" "204962"
"7567" "235766_x_at" "5873"
"7568" "235771_at" ""
"7569" "235775_at" "160335"
"7570" "235779_at" "284408"
"7571" "235795_at" "5080"
"7572" "235798_at" "100113407"
"7573" "235801_at" "7991"
"7574" "235803_at" ""
"7575" "235821_at" ""
"7576" "235834_at" "800"
"7577" "235842_at" ""
"7578" "235845_at" "389058"
"7579" "235846_at" ""
"7580" "235850_at" "26355"
"7581" "235852_at" "85439"
"7582" "235856_at" ""
"7583" "235874_at" "167681"
"7584" "235888_at" "728411"
"7585" "235890_at" "79718"
"7586" "235891_at" "406996"
"7587" "235892_at" ""
"7588" "235902_at" ""
"7589" "235911_at" "4241"
"7590" "235919_at" ""
"7591" "235921_at" ""
"7592" "235924_at" ""
"7593" "235931_at" "151194"
"7594" "235940_at" "84267"
"7595" "235944_at" "83872"
"7596" "235947_at" ""
"7597" "235949_at" "79989"
"7598" "235953_at" "162963"
"7599" "235956_at" "57562"
"7600" "235959_at" ""
"7601" "235964_x_at" "25939"
"7602" "235976_at" "84189"
"7603" "235977_at" "164832"
"7604" "235978_at" "2167"
"7605" "235979_at" ""
"7606" "236000_s_at" ""
"7607" "236007_at" "11216"
"7608" "236013_at" "777"
"7609" "236016_at" "6605"
"7610" "236026_at" "55105"
"7611" "236028_at" "3381"
"7612" "236029_at" "120114"
"7613" "236032_at" ""
"7614" "236034_at" "285"
"7615" "236038_at" ""
"7616" "236042_at" "100130219"
"7617" "236044_at" "196051"
"7618" "236045_x_at" ""
"7619" "236047_at" "286046"
"7620" "236075_s_at" "100506676"
"7621" "236079_at" "202025"
"7622" "236085_at" "133690"
"7623" "236098_at" "100130933"
"7624" "236105_at" "65986"
"7625" "236107_at" "65264"
"7626" "236114_at" ""
"7627" "236118_at" "100128893"
"7628" "236123_at" "54879"
"7629" "236131_at" ""
"7630" "236140_at" "2730"
"7631" "236144_at" "119587"
"7632" "236149_at" ""
"7633" "236153_at" ""
"7634" "236158_at" "728853"
"7635" "236161_at" ""
"7636" "236163_at" "167410"
"7637" "236167_at" ""
"7638" "236179_at" "1009"
"7639" "236180_at" ""
"7640" "236191_at" ""
"7641" "236193_at" "100506979"
"7642" "236198_at" ""
"7643" "236203_at" "3117"
"7644" "236209_at" ""
"7645" "236215_at" ""
"7646" "236222_at" "89876"
"7647" "236223_s_at" "6016"
"7648" "236224_at" "6016"
"7649" "236225_at" "124975"
"7650" "236229_at" ""
"7651" "236235_at" "83737"
"7652" "236236_at" "65267"
"7653" "236237_at" ""
"7654" "236244_at" "3192"
"7655" "236251_at" ""
"7656" "236254_at" "157680"
"7657" "236255_at" "153478"
"7658" "236262_at" "79812"
"7659" "236268_at" "9117"
"7660" "236277_at" ""
"7661" "236278_at" "8353"
"7662" "236280_at" ""
"7663" "236285_at" "113730"
"7664" "236293_at" "399"
"7665" "236295_s_at" "197358"
"7666" "236297_at" ""
"7667" "236300_at" ""
"7668" "236302_at" "22843"
"7669" "236313_at" "1030"
"7670" "236320_at" "149483"
"7671" "236321_at" "285550"
"7672" "236322_at" ""
"7673" "236327_at" ""
"7674" "236328_at" "26974"
"7675" "236331_at" "8999"
"7676" "236335_at" ""
"7677" "236353_at" ""
"7678" "236356_at" "4719"
"7679" "236358_at" ""
"7680" "236373_at" ""
"7681" "236379_at" ""
"7682" "236386_at" "100506501"
"7683" "236390_at" "128710"
"7684" "236402_at" "673"
"7685" "236404_at" ""
"7686" "236407_at" "3753"
"7687" "236417_at" ""
"7688" "236421_at" "339416"
"7689" "236423_at" ""
"7690" "236429_at" "55769"
"7691" "236439_at" ""
"7692" "236446_at" ""
"7693" "236448_at" "90249"
"7694" "236454_at" "285498"
"7695" "236462_at" ""
"7696" "236468_at" ""
"7697" "236471_at" "9603"
"7698" "236488_s_at" ""
"7699" "236489_at" "266977"
"7700" "236495_at" ""
"7701" "236520_at" ""
"7702" "236521_at" ""
"7703" "236523_at" "285556"
"7704" "236524_at" ""
"7705" "236534_at" "149428"
"7706" "236538_at" "2891"
"7707" "236551_at" "282890"
"7708" "236561_at" ""
"7709" "236562_at" "90594"
"7710" "236565_s_at" "55323"
"7711" "236571_at" ""
"7712" "236587_at" ""
"7713" "236591_at" ""
"7714" "236598_at" ""
"7715" "236599_at" ""
"7716" "236600_at" "23111"
"7717" "236610_at" ""
"7718" "236616_at" ""
"7719" "236617_at" ""
"7720" "236620_at" "55183"
"7721" "236621_at" "6232"
"7722" "236635_at" "63934"
"7723" "236640_at" "100507165"
"7724" "236641_at" "9928"
"7725" "236656_s_at" "100288911"
"7726" "236666_s_at" "390205"
"7727" "236682_at" ""
"7728" "236685_at" ""
"7729" "236696_at" "23350"
"7730" "236700_at" "8663"
"7731" "236704_at" "100505971"
"7732" "236710_at" "127795"
"7733" "236717_at" "165186"
"7734" "236725_at" "23286"
"7735" "236741_at" "256764"
"7736" "236745_at" "124093"
"7737" "236750_at" ""
"7738" "236752_at" ""
"7739" "236764_at" ""
"7740" "236766_at" ""
"7741" "236773_at" ""
"7742" "236778_at" ""
"7743" "236783_at" "80333"
"7744" "236795_at" ""
"7745" "236796_at" "60468"
"7746" "236798_at" ""
"7747" "236824_at" "114795"
"7748" "236828_at" ""
"7749" "236832_at" "221442"
"7750" "236835_at" "645431"
"7751" "236840_at" "115749"
"7752" "236846_at" "284757"
"7753" "236862_at" "57120"
"7754" "236882_at" ""
"7755" "236892_s_at" "404266"
"7756" "236907_at" ""
"7757" "236909_at" "129881"
"7758" "236915_at" "441054"
"7759" "236917_at" "151827"
"7760" "236918_s_at" "151827"
"7761" "236934_at" ""
"7762" "236949_at" ""
"7763" "236962_at" ""
"7764" "236963_at" ""
"7765" "236985_at" ""
"7766" "236994_at" "26235"
"7767" "237006_at" ""
"7768" "237020_at" "257062"
"7769" "237030_at" "55"
"7770" "237035_at" ""
"7771" "237054_at" "59084"
"7772" "237058_x_at" "6540"
"7773" "237062_at" ""
"7774" "237064_x_at" ""
"7775" "237081_at" ""
"7776" "237107_at" "8575"
"7777" "237131_at" "284485"
"7778" "237157_at" ""
"7779" "237168_at" ""
"7780" "237179_at" "55251"
