Probe.ID Entrez.ID
203666_at 6387
226695_at 5396
209156_s_at 1292
226103_at 91624
232935_at 10186
1570165_at 50515
225681_at 115908
201669_s_at 4082
228573_at ---
214696_at 84981
225790_at 253827
212488_at 1289
209118_s_at 7846
232231_at 860
211668_s_at 5328
201279_s_at 1601
221911_at 2115
223121_s_at 6423
235821_at ---
230708_at 144165
204897_at 5734
213139_at 6591
213001_at 23452
218002_s_at 9547
232914_s_at 54843
204682_at 4053
221729_at 1290
203131_at 5156
203939_at 4907
209365_s_at 1893
203876_s_at 4320
202310_s_at 1277
235318_at 2200
205559_s_at 5125
206025_s_at 7130
225664_at 1303
221730_at 1290
213125_at 25903
1552309_a_at 91624
1555724_s_at 6876
231130_at 51661
201852_x_at 1281
203570_at 4016
217764_s_at 11031
213790_at ---
212681_at 23136
201792_at 165
205880_at 5587
218468_s_at 26585
228367_at 115701
1568765_at 5054
202450_s_at 1513
201109_s_at 7057
209447_at 23345
228396_at ---
227300_at 338773
202283_at 5176
202998_s_at 4017
226069_at 144165
205713_s_at 1311
210220_at 2535
225242_s_at 151887
212423_at 219654
228850_s_at ---
212254_s_at 667
1558199_at 2335
215076_s_at 1281
200907_s_at 23022
203989_x_at 2149
228821_at ---
212091_s_at 1291
202995_s_at 2192
219087_at 54829
201289_at 3491
224772_at 89796
206710_s_at 23136
211161_s_at 1281
227566_at 50863
204451_at 8321
228481_at 10631
204570_at 1346
210139_s_at 5376
207172_s_at 1009
205226_at 5157
211071_s_at 10962
61734_at 57333
212489_at 1289
209335_at 1634
217763_s_at 11031
226142_at 11010
1555728_a_at 51338
223122_s_at 6423
213943_at 7291
227361_at ---
204749_at 4675
230493_at 387914
202311_s_at 1277
211896_s_at 1634
203878_s_at 4320
233690_at 861
229800_at 9201
212667_at 6678
228964_at 639
222101_s_at 8642
219134_at 64123
201617_x_at 800
200665_s_at 6678
226876_at 359845
205518_s_at 8418
202628_s_at 5054
204719_at 10351
210809_s_at 10631
226814_at 56999
233607_at 80114
205943_at 6999
218729_at 56925
211719_x_at 2335
226372_at 50515
211980_at 1282
219410_at 55076
209555_s_at 948
227140_at ---
225464_at 122786
203695_s_at 1687
205479_s_at 5328
204891_s_at 3932
203083_at 7058
221541_at 83716
201108_s_at 7057
205381_at 10234
218380_at 22861
216442_x_at 2335
201110_s_at 7057
203180_at 220
228665_at 116159
204872_at 7091
226834_at ---
235182_at 140862
226136_at ---
202746_at 9452
223235_s_at 64094
225202_at 22836
226777_at ---
219700_at 57125
213496_at 9890
233442_at 23024
225897_at ---
221942_s_at 2982
209101_at 1490
209732_at 9976
201147_s_at 7078
212464_s_at 2335
210933_s_at 6624
206026_s_at 7130
204298_s_at 4015
1561689_at ---
218656_s_at 10186
202273_at 5159
206439_at 1833
221935_s_at 285203
204339_s_at 5999
202404_s_at 1278
218854_at 29940
224002_s_at 51661
210764_s_at 3491
204438_at 414308
209955_s_at 2191
204464_s_at 1909
205547_s_at 6876
220088_at 728
231240_at 1734
226905_at 359845
229554_at ---
226751_at 25927
204222_s_at 11010
213568_at 116039
202765_s_at 2200
209651_at 7041
212624_s_at 1123
209348_s_at 4094
235343_at ---
201505_at 3912
203603_s_at 9839
1554474_a_at 26002
203305_at 2162
203382_s_at 348
210495_x_at 2335
204114_at 22795
227099_s_at 387763
228766_at ---
219779_at 79776
213905_x_at 10194
213891_s_at ---
213428_s_at 1291
208789_at 284119
219607_s_at 51338
224694_at 84168
218638_s_at 10417
212915_at 23024
203729_at 2014
213933_at 5733
225524_at 118429
207191_s_at 3671
222449_at 56937
202663_at 7456
219655_at 79783
208131_s_at 5740
205941_s_at 1300
207826_s_at 3399
208790_s_at 284119
204823_at 89795
212764_at ---
201307_at 55752
205499_at 27286
202158_s_at 10659
206666_at 3003
221447_s_at 83468
202363_at 6695
235944_at 83872
221760_at 4121
226145_s_at 80144
229530_at 2982
201564_s_at 6624
202191_s_at 8522
209047_at 358
229014_at 441094
208782_at 11167
227399_at 389136
223276_at 85027
214247_s_at 27122
222379_at ---
226237_at 1295
218469_at 26585
222547_at 9448
214702_at 2335
210170_at 27295
202391_at 10409
229218_at 1278
222450_at 56937
206488_s_at 948
235044_at 116159
201426_s_at 7431
201893_x_at 1634
202202_s_at 3910
201280_s_at 1601
205159_at 1439
232458_at 1281
221019_s_at 81035
224964_s_at 54331
226641_at 91526
210133_at 6356
201744_s_at 4060
217762_s_at 11031
211966_at 1284
203980_at 2167
1558828_s_at 153688
37892_at 1301
204135_at 11259
213241_at 10154
211597_s_at 84525
230071_at 55752
203325_s_at 1289
236179_at ---
226099_at 22936
206796_at 8840
202437_s_at 1545
207173_x_at 1009
225275_at 10085
205100_at 9945
205422_s_at 9358
206584_at 23643
227061_at ---
202664_at 7456
212636_at 9444
204236_at 2313
226804_at 54757
218162_at 56944
209505_at 7025
201278_at 1601
213247_at 79987
203886_s_at 2199
202976_s_at 22836
1554966_a_at 11259
221933_at 57502
226218_at ---
204939_s_at 5350
227295_at 121457
228776_at 10052
232090_at 26052
212713_at 4239
243140_at 59
201508_at 3487
211813_x_at 1634
207426_s_at 7292
228335_at 5010
206638_at 3357
202994_s_at 2192
205991_s_at 5396
202627_s_at 5054
226731_at 53918
209612_s_at 125
234994_at 114801
226930_at 84624
202149_at 4739
228863_at 647248
209613_s_at 125
213429_at ---
225481_at 122786
205666_at 2326
201506_at 7045
213975_s_at 10859
204589_at 9891
212386_at ---
211981_at 1282
205330_at 4330
204035_at 7857
204320_at 1301
230130_at 9353
213909_at 131578
200795_at 8404
204345_at 1307
202403_s_at 1278
224724_at 55959
204463_s_at 1909
203710_at 3708
203851_at 3489
1555778_a_at 10631
224560_at 7077
226982_at 22936
229271_x_at ---
1556989_at 56999
225782_at 253827
226997_at ---
203417_at 4237
230214_at 10335
226677_at 25925
203903_s_at 9843
209621_s_at 27295
213004_at 23452
227486_at 4907
216044_x_at 388650
203477_at 1306
209897_s_at 9353
217430_x_at 1277
226875_at 139818
232523_at 84466
202007_at 4811
222146_s_at 6925
227705_at 56849
213338_at 25907
219777_at 474344
202465_at 5118
204337_at 5999
221900_at 1296
202952_s_at 8038
226769_at 387758
205407_at 8434
212364_at 4430
226047_at 10335
243864_at 151887
203868_s_at 7412
204955_at 8406
235629_at 2335
212651_at 9886
225496_s_at 54843
212865_s_at 7373
215446_s_at 4015
229479_at 646324
225241_at 151887
202274_at 72
219908_at 27123
200974_at 59
231579_s_at 7077
201787_at 2192
213725_x_at 283824
220532_s_at 28959
213258_at 7035
211964_at 1284
227059_at 10082
203706_s_at 8324
216048_s_at 22836
201438_at 1293
204472_at 2669
217525_at 283298
220918_at 80215
226612_at 134111
211651_s_at 3912
204052_s_at 6424
200906_s_at 23022
222885_at 51705
229560_at 51311
227235_at 2982
212813_at 83700
201842_s_at 2202
203355_s_at 23362
214770_at 4481
226311_at ---
223204_at 51313
213652_at 5125
222895_s_at 64919
205798_at 3575
212419_at 219654
221898_at 10630
223595_at 83935
201262_s_at 633
228293_at 91614
202975_s_at 22836
206101_at 1842
226065_at 144165
204575_s_at 4327
1552289_a_at ---
217428_s_at 1300
209708_at 26002
230836_at 7903
203766_s_at 25802
227856_at 132720
224396_s_at 54829
204834_at 10875
211643_x_at 651961
241262_at ---
1565595_at 28968
204894_s_at 8639
210664_s_at 7035
229613_at ---
211908_x_at ---
206893_at 6299
202436_s_at 1545
222722_at 4969
226824_at 119587
228780_at ---
228523_at 340719
34210_at 1043
227266_s_at 2533
209924_at 6362
204379_s_at 2261
240117_at 84467
201124_at 3693
221016_s_at 83439
211798_x_at 28831
225667_s_at ---
210220_at 2535
213974_at 57188
228750_at 7373
214777_at ---
214414_x_at 3040
233536_at 80816
217996_at 22822
203645_s_at 9332
217480_x_at 339562
216365_x_at 3538
213283_s_at 6297
229367_s_at 474344
236295_s_at 197358
211637_x_at 90925
215949_x_at 3507
205472_s_at 1602
212353_at 23213
228636_at 27319
215214_at 3535
216412_x_at ---
231310_at ---
219602_s_at 63895
218980_at 80206
206337_at 1236
213197_at 460
1569940_at 28968
205907_s_at 4958
201286_at 6382
236293_at 399
212827_at 3507
228598_at 57628
212158_at 6383
205433_at 590
205681_at 597
206373_at 7545
226549_at 388228
242680_at ---
1553995_a_at 4907
204563_at 6402
227198_at 3899
202016_at 4232
211776_s_at 23136
235740_at 79772
219825_at 56603
216430_x_at 3535
241314_at ---
222108_at 347902
211796_s_at 28566
32128_at 6362
235735_at 944
215028_at 57556
227289_at 144997
216401_x_at 652745
209374_s_at 3507
206377_at 2295
209757_s_at 4613
205471_s_at 1602
209506_s_at 7025
208025_s_at 8091
206224_at 1469
210882_s_at 7216
218404_at 29887
205700_at 8630
228592_at 931
210319_x_at 4488
209590_at 655
232805_at 1301
228109_at 5924
214669_x_at 3514
204602_at 22943
1558170_at ---
210571_s_at 8418
227346_at 10320
210072_at 6363
213791_at 5179
201309_x_at 9315
228915_at 1602
205908_s_at 4958
239349_at 114905
218332_at 55859
201310_s_at 9315
240135_x_at 7078
205831_at 914
214761_at 23090
223565_at 51237
217404_s_at 1280
226490_at 57224
201141_at 10457
214836_x_at 28299
213707_s_at 1749
228780_at ---
227870_at 57722
227971_at 203447
210164_at 3002
228598_at 57628
201387_s_at 7345
228071_at 168537
204006_s_at 2214
204655_at 6352
237737_at 401131
221909_at 84900
203381_s_at 348
230391_at ---
214768_x_at ---
229147_at ---
232478_at 2649
225387_at 10098
209540_at 3479
203699_s_at 1734
205680_at 4319
232034_at 203274
213764_s_at 8076
228186_s_at 84870
234884_x_at ---
213456_at 25928
203298_s_at 3720
222020_s_at 50863
203951_at 1264
205267_at 5450
213150_at 3206
203184_at 2201
204359_at 23768
1553275_s_at ---
212850_s_at 4038
235229_at ---
1563217_at 5569
212154_at 6383
208937_s_at 3397
216557_x_at 3493
208168_s_at 1118
217498_at 84324
223278_at 2706
225660_at 57556
215379_x_at 28793
206859_s_at 5047
209591_s_at 655
225688_s_at 90102
212588_at 5788
204914_s_at 6664
230964_at 341640
215163_at ---
202435_s_at 1545
241365_at ---
209138_x_at 3535
205856_at 6563
237058_x_at 6540
225763_at 92241
213435_at 23314
214677_x_at 28786
229973_at 127254
206228_at 5076
203485_at 6252
204014_at 1846
206228_at 5076
232203_at ---
219945_at 29118
205488_at 3001
215049_x_at 9332
204273_at 1910
219263_at 79589
206230_at 3975
205428_s_at 794
216207_x_at 28902
224795_x_at 28299
229400_at 3236
227019_at 400793
220988_s_at 114899
204661_at 1043
211881_x_at 28831
223642_at 7546
203296_s_at 477
219386_s_at 56833
217378_x_at 391427
221651_x_at 28299
206280_at 1016
242584_at 84140
230372_at ---
211644_x_at 3514
204015_s_at 1846
229152_at 260436
223623_at 84417
1552316_a_at 170575
204959_at 4332
216510_x_at 3493
236028_at 3381
206089_at 4745
219523_s_at 55714
209949_at 4688
229302_at 130733
226690_at 117
236131_at ---
206978_at 1231
203184_at 2201
221795_at 4915
205278_at 2571
228988_at 7552
213068_at 1805
209541_at 3479
221671_x_at 28299
204260_at 1114
214051_at 286527
212354_at 23213
221210_s_at 80896
214916_x_at 3492
235874_at 167681
228433_at 56008
238668_at ---
201149_s_at 7078
217281_x_at ---
232286_at 3899
229687_s_at ---
204787_at 11326
218976_at 56521
206715_at 22797
242940_x_at 1750
229302_at 130733
205249_at 1959
209685_s_at 5579
206326_at 2922
203296_s_at 477
236421_at 339416
216950_s_at 2209
211742_s_at 2124
239336_at 7057
229349_at 389421
227084_at 1837
214927_at 9358
1554240_a_at 3683
216560_x_at 3537
229151_at 6563
1564467_at 84140
213765_at 8076
215028_at 57556
212587_s_at 5788
215704_at 2312
230664_at 286527
204774_at 2123
211339_s_at 3702
234366_x_at 3535
237328_at ---
225660_at 57556
229327_s_at ---
206070_s_at 2042
230418_s_at 57452
213920_at 23316
205741_s_at 1837
214511_x_at 2209
229404_at 117581
215121_x_at 28786
214651_s_at 3205
241682_at 151230
202388_at 5997
227202_at 1272
203915_at 4283
1562736_at 56956
1556069_s_at 64344
219874_at 84561
207238_s_at 5788
217179_x_at 96610
234314_at 57186
209220_at 2719
1555745_a_at 4069
226034_at ---
205959_at 4322
205347_s_at 11013
225745_at 4040
241891_at 81704
211430_s_at 3492
219837_s_at 54360
205123_s_at 8577
225667_s_at ---
211645_x_at ---
205269_at 3937
211635_x_at 28461
208025_s_at 8091
213197_at 460
228218_at ---
216576_x_at ---
203304_at 25805
1567224_at 8091
222164_at 2260
232113_at 399959
218730_s_at 4969
211633_x_at 3500
214761_at 23090
202965_s_at 827
226884_at 57633
230422_at 2359
205347_s_at 11013
205122_at 8577
222640_at 1788
213888_s_at 80342
219230_at 55273
230022_at 283971
212850_s_at 4038
239010_at 440157
238447_at 27303
234764_x_at 3535
237625_s_at ---
204913_s_at 6664
204612_at 5569
37512_at 8630
221796_at 4915
206134_at 27299
229349_at 389421
226234_at ---
233364_s_at 399959
206432_at 3037
206893_at 6299
213492_at 1280
225958_at 1911
1559584_a_at 283897
231341_at 340146
214973_x_at 3495
226473_at 84733
208147_s_at 1558
205624_at 1359
1405_i_at 6352
217258_x_at ---
227048_at 284217
211700_s_at 7216
225842_at 22822
213193_x_at 28568
217227_x_at ---
206721_at 57821
211701_s_at 7216
230550_at 64231
203700_s_at 1734
216984_x_at 3535
218332_at 55859
209172_s_at 1063
214701_s_at 2335
212344_at 23213
211639_x_at ---
204914_s_at 6664
222803_at 56952
230867_at 131873
220330_s_at 64092
229273_at 6299
204915_s_at 6664
228740_at ---
219525_at 55244
207957_s_at 5579
238581_at 115362
228906_at 80312
223575_at 57670
237290_at 23576
229937_x_at 10859
1562275_at 56999
239752_at 27443
242127_at 163702
239296_at 9839
225016_at 147495
217235_x_at ---
228915_at 1602
223038_s_at 58516
205758_at 925
210004_at 4973
204271_s_at 1910
220393_at 51557
219837_s_at 54360
201148_s_at 7078
216491_x_at 3507
206641_at 608
204724_s_at 1299
224521_s_at 84318
231879_at 1303
222838_at 57823
214023_x_at 347733
1555112_a_at 57821
205177_at 7135
215176_x_at 651629
204940_at 5350
204915_s_at 6664
236523_at 285556
239537_at 8128
216920_s_at 445347
207651_at 29909
205523_at 1404
226346_at 92312
205549_at 5121
227209_at 1272
201939_at 10769
217148_x_at 28815
205471_s_at 1602
233398_at ---
219463_at 24141
213844_at 3202
204913_s_at 6664
221016_s_at 83439
207781_s_at 7552
1566551_at 23024
207175_at 9370
204580_at 4321
228407_at 222663
218824_at 55228
210915_x_at 28568
220356_at 10699
204475_at 4312
227512_at 92312
238877_at ---
209606_at 9595
205242_at 10563
224342_x_at 96610
226548_at 388228
211535_s_at 2260
1554018_at 10457
228933_at 4810
224209_s_at 9615
213992_at 1288
204811_s_at 9254
215077_at ---
206201_s_at 4223
211641_x_at ---
229273_at 6299
225482_at 547
208335_s_at 2532
217157_x_at ---
230193_at 144406
214023_x_at 347733
229178_at 145786
208161_s_at 8714
205472_s_at 1602
216853_x_at 3535
1567101_at 1602
206373_at 7545
206214_at 7941
212670_at 2006
203649_s_at 5320
237810_at 9074
218380_at 22861
231332_at 196394
242481_at ---
242206_at ---
212843_at 4684
217339_x_at 653387
243161_x_at 132625
227524_at ---
205932_s_at 4487
207086_x_at 2574
242276_at 56651
235048_at 26049
207327_at 2070
203441_s_at 1000
243762_at ---
205728_at ---
234074_at 55137
204773_at 3590
236423_at ---
220287_at 56999
213147_at 3206
244640_at 342892
200952_s_at 894
241803_s_at ---
226824_at 119587
223977_s_at 56651
207705_s_at 22981
227996_at 10160
221397_at 50839
1558411_at 93556
235183_at ---
221958_s_at 79971
211259_s_at 655
226433_at 114804
233786_at ---
213791_at 5179
229546_at 653602
203238_s_at 4854
238649_at 26207
205358_at 2891
215692_s_at 744
211071_s_at 10962
216086_at 22987
1564139_at 144571
206400_at 3963
209905_at 3205
239443_at 56130
219683_at 7976
228737_at 84969
1556989_at 56999
209839_at 26052
232113_at 399959
229128_s_at ---
215029_at ---
226677_at 25925
219463_at 24141
204165_at 8936
227120_at 116113
1561938_at ---
203999_at ---
205625_s_at 793
203417_at 4237
205031_at 1949
207219_at 65243
230130_at 9353
217561_at 796
213486_at 57183
242309_at ---
203819_s_at 10643
209897_s_at 9353
220615_s_at 55711
222853_at 23767
242923_at 339500
1569020_at 4739
213332_at 60676
221795_at 4915
1557215_at ---
213622_at 1298
236180_at 6515
218952_at 27344
217767_at 653879
235334_at 256435
229091_s_at 54619
1555216_a_at 645722
1555123_at 84620
215193_x_at 3123
210973_s_at 2260
213920_at 23316
1554697_at 56999
232267_at 283383
212671_s_at 3117
218847_at 10644
223524_s_at 66000
235456_at ---
206935_at 5100
202833_s_at 5265
236521_at ---
221884_at 2122
203440_at 1000
203304_at 25805
204070_at 5920
213610_s_at 151230
242070_at ---
230022_at 283971
214774_x_at 27324
212998_x_at 3119
229276_at 57549
219800_s_at ---
235500_at 3183
236163_at 167410
209312_x_at 3123
205794_s_at 4857
234331_s_at ---
1557248_at 84914
224339_s_at 9068
211990_at 3113
206280_at 1016
232985_s_at 55211
205893_at 22871
238853_at 117177
208894_at 3122
219250_s_at 23767
226705_at 2260
202966_at 827
236538_at 2891
208306_x_at 3123
233364_s_at 399959
239082_at ---
204450_x_at 335
206345_s_at 5444
210982_s_at 3122
218032_at 8303
240745_at ---
220462_at 80034
226676_at 25925
209619_at 972
230596_at ---
204529_s_at 9760
215306_at 11036
235044_at 116159
211991_s_at 3113
223630_at 129790
237198_at 160518
232531_at 196047
1563649_at ---
202237_at 4837
227997_at 54756
235762_at 50840
203627_at 3480
232226_at 57689
204646_at 1806
242828_at 55137
237305_at 1000
205186_at 7802
207307_at 3358
211368_s_at 834
239710_at ---
238375_at 2122
205373_at 1496
215108_x_at 27324
204670_x_at 3123
221908_at 84900
228018_at 128414
225855_at 57669
206204_at 2888
211429_s_at 5265
227499_at ---
235343_at ---
214279_s_at 57447
1561280_at 284576
202238_s_at 4837
236331_at ---
226145_s_at 80144
206176_at 654
212732_at 55384
217478_s_at 3108
209197_at 23208
230964_at 341640
220326_s_at 55701
212768_s_at 10562
204446_s_at 240
220167_s_at 24150
242452_at 26
203820_s_at 10643
235077_at 55384
202748_at 2634
228347_at 6495
229205_at ---
206229_x_at 5076
231384_at ---
202803_s_at 3689
226258_at 196394
236640_at 399959
239503_at ---
227241_at 143662
227188_at 59271
204400_at 10278
229778_at 80763
239128_at ---
215356_at 91646
1567628_at 972
201969_at 4678
209363_s_at 9412
203883_s_at 22841
207663_x_at 2575
217995_at 58472
244112_x_at 55084
235634_at 29942
1558139_at 642477
241224_x_at 84677
213293_s_at 10346
228551_at 160518
205848_at 2620
229400_at 3236
211425_x_at 548313
212531_at 3934
215281_x_at 23126
221004_s_at 81618
215783_s_at 249
1558820_a_at 374864
213537_at 3113
232282_at 65267
1554614_a_at 58155
229183_at 284252
1569878_at 414194
1555349_a_at 3689
230424_at 9315
221950_at 2018
217073_x_at 335
206376_at 55117
204174_at 241
228017_s_at 128414
239672_at 399959
242881_x_at ---
210394_x_at 548313
211654_x_at 3119
237064_x_at 644364
226611_s_at 201161
243367_at ---
235696_at ---
212588_at 5788
232398_at 284992
219702_at 10761
203889_at 6447
210503_at 4110
222592_s_at 51703
237347_at 80759
229073_at 145786
1555923_a_at 399726
240312_at 389895
201137_s_at 3115
223449_at 57556
233518_at 654342
222774_s_at 81831
208212_s_at 238
218322_s_at 51703
233932_at ---
218974_at 55084
1570120_at ---
206172_at 3598
204279_at 5698
210393_at 8549
214913_at 9508
239951_at ---
206140_at 9355
201721_s_at 7805
223523_at 66000
234394_at 7678
206640_x_at 2574
231131_at 286499
209823_x_at 3119
226029_at 57216
227498_at ---
33767_at 4744
241694_at 5314
218963_s_at 25984
236468_at ---
226610_at 201161
219764_at 11211
231773_at 9068
202357_s_at 629
236824_at 114795
243428_at 10984
222008_at 1297
222325_at 196475
211656_x_at 3119
1568838_at ---
230184_at ---
226814_at 56999
216471_x_at 653088
211742_s_at 2124
204424_s_at 55885
232303_at 57507
204154_at 1036
1562828_at ---
212063_at 960
205817_at 6495
229700_at 148203
207739_s_at 2543
231945_at 27145
209970_x_at 834
243824_at ---
229921_at 3798
226303_at 5239
205632_s_at 8395
216834_at 5996
213880_at 8549
231725_at 56133
231576_at 55500
228821_at ---
219630_at 10158
234643_x_at ---
234649_at 5451
236828_at ---
234034_at 27345
212587_s_at 5788
218888_s_at 81831
1559266_s_at 387640
208235_x_at 2579
206803_at 5173
210538_s_at 330
205902_at 3782
235017_s_at ---
239006_at 115111
1557745_at ---
204959_at 4332
217897_at 53826
1555370_a_at 23261
219743_at 23493
242856_at ---
226621_at ---
206343_s_at 3084
229414_at 26207
223869_at 50964
210497_x_at 653088
205668_at 4065
205185_at 11005
209198_s_at 23208
1556168_s_at 339766
1556167_at 339766
223502_s_at 10673
237491_at 4628
226420_at 2122
200953_s_at 894
206268_at 10637
220330_s_at 64092
221245_s_at 81561
244040_at ---
222458_s_at 79647
1559131_a_at ---
211367_s_at 834
206706_at 4908
219740_at 79805
242912_at ---
242286_at ---
204774_at 2123
224048_at 84101
228570_at 121551
244744_at ---
226653_at 4139
1553589_a_at 10158
223582_at 84059
209866_s_at 23284
213904_at ---
242964_at ---
221872_at 5918
214373_at ---
204465_s_at 9118
244455_at 343450
211674_x_at 1485
205992_s_at 3600
230961_at ---
206772_at 5746
1552578_a_at 140469
214058_at 4610
211366_x_at 834
238964_at ---
209867_s_at 23284
1559450_at 254827
204379_s_at 2261
242907_at 2634
235355_at ---
227952_at 152687
236123_at 54879
235753_at 3204
205269_at 3937
242064_at 54549
227556_at 29922
58780_s_at 55701
208596_s_at 54575
227038_at 166929
241044_x_at ---
242546_at 440157
236144_at 119587
229782_at 196475
203416_at 963
203256_at 1001
238323_at 8463
230102_at 2119
1556325_at 27145
217362_x_at 3128
225540_at 4133
234103_at 343450
203706_s_at 8324
210546_x_at 1485
204205_at 60489
211276_at 140597
228370_at 6638
238815_at 347730
215125_s_at 54575
227266_s_at 2533
228950_s_at 79971
216850_at 6638
228104_at 57671
206552_s_at 6863
1554899_s_at 2207
213268_at 23261
238370_x_at 2122
208155_x_at 2576
236773_at ---
225328_at ---
213110_s_at 1287
222956_at 55137
203705_s_at 8324
229085_at 116135
217022_s_at 3493
209362_at 9412
231882_at 440157
244183_x_at 56132
229661_at 57167
1405_i_at 6352
1557830_at 404033
232105_at 93273
234082_at ---
206018_at 2290
213566_at 6039
240746_s_at ---
206857_s_at 2281
1562275_at 56999
223861_at 84072
203561_at 2212
235501_at 10160
202150_s_at 4739
223642_at 7546
235874_at 167681
203868_s_at 7412
208474_at 9074
241856_at ---
1557155_a_at 7545
1556395_at ---
202902_s_at 1520
203295_s_at 477
214157_at 2778
208241_at 3084
231307_at 203569
204655_at 6352
213603_s_at 5880
232431_at 2908
227135_at ---
202430_s_at 5359
204416_x_at 341
1566342_at 6648
208018_s_at 3055
219243_at 55303
209626_s_at 26031
213733_at 4542
210889_s_at 2213
1555812_a_at 397
226219_at 257106
203708_at 5142
209199_s_at 4208
206011_at 834
202307_s_at 6890
204158_s_at 10312
224565_at 283131
217436_x_at 3105
219684_at 64108
213572_s_at 1992
220196_at 94025
230036_at 219285
227475_at 94234
207238_s_at 5788
232024_at 26157
205098_at 1230
232843_s_at 81704
211528_x_at 3135
201743_at 929
201601_x_at 8519
211799_x_at 3107
205681_at 597
228617_at 54739
204232_at 2207
223922_x_at 64231
209933_s_at 11314
203845_at 8850
238025_at 197259
232617_at 1520
226789_at ---
203922_s_at 1536
218723_s_at 28984
217966_s_at 116496
226748_at 256586
214211_at 2495
235458_at 84868
202863_at 6672
205328_at 9071
223434_at 2635
222877_at 8828
218589_at 10161
210992_x_at 9103
210029_at 3620
209040_s_at 5696
226535_at ---
229391_s_at 441168
221581_s_at 7462
204220_at 9535
202659_at 5699
210915_x_at 28568
200911_s_at 6867
221840_at 5791
229635_at 643424
209083_at 11151
206697_s_at 3240
201141_at 10457
203473_at 11309
209360_s_at 861
216321_s_at 2908
209395_at 1116
224451_x_at 64333
230875_s_at 23250
201280_s_at 1601
209546_s_at 8542
209835_x_at 960
1559063_at 59271
219147_s_at 54981
202270_at 2633
205786_s_at 3684
203471_s_at 5341
211795_s_at 2533
202644_s_at 7128
222651_s_at 7227
202988_s_at 5996
201865_x_at 2908
205101_at 4261
209386_at 4071
225710_at ---
219666_at 64231
209949_at 4688
203571_s_at 10974
205419_at 1880
213095_x_at 199
223501_at ---
221651_x_at 28299
1555759_a_at 6352
220146_at 51284
212354_at 23213
224356_x_at 64231
205729_at 9180
230741_at ---
214719_at 283537
217523_at 960
204122_at 7305
211122_s_at 6373
214181_x_at 7940
223220_s_at 83666
229937_x_at 10859
225803_at 114907
219209_at 64135
213193_x_at 28568
204787_at 11326
218502_s_at 7227
223484_at 84419
209448_at 10553
206332_s_at 3428
205159_at 1439
212992_at 113146
215223_s_at 6648
201954_at 10095
227609_at 94240
207996_s_at 753
1555728_a_at 51338
1552703_s_at 114769
204912_at 3587
227210_at ---
228234_at 353376
204236_at 2313
202953_at 713
211911_x_at 3106
209387_s_at 4071
226576_at 23092
209310_s_at 837
201720_s_at 7805
224795_x_at 28299
223044_at 30061
219279_at 55619
219836_at 79413
206584_at 23643
218802_at 55013
204858_s_at 1890
213624_at 10924
209539_at 9459
225645_at 26298
202901_x_at 1520
203973_s_at 1052
219332_at 79778
229450_at ---
221477_s_at 79099
209792_s_at 5655
221875_x_at 3134
203148_s_at 9830
239979_at 94240
214329_x_at 8743
221671_x_at 28299
212543_at 202
214770_at 4481
225871_at 261729
201288_at 397
232277_at ---
205859_at 9450
229625_at 115362
227061_at ---
228937_at 144811
214022_s_at 8519
204846_at 1356
225798_at 221895
221210_s_at 80896
225973_at 6891
203939_at 4907
210754_s_at 4067
223303_at 83706
207275_s_at 2180
223620_at 2857
209906_at 719
209901_x_at 199
224917_at 406991
239296_at 9839
203052_at 717
221087_s_at 80833
238327_at 440836
213416_at 3676
216250_s_at 9404
205270_s_at 3937
222150_s_at 54103
213142_x_at 54103
204103_at 6351
226757_at 3433
221698_s_at 64581
225502_at 81704
33304_at 3669
214428_x_at 720
229041_s_at 3689
213975_s_at 10859
1552701_a_at 114769
201963_at 2180
205979_at 4246
212067_s_at 643676
210895_s_at 942
205831_at 914
213988_s_at 6303
226603_at 219285
224916_at 340061
202688_at 8743
230550_at 64231
205798_at 3575
210163_at 6373
221563_at 11221
1555852_at ---
215121_x_at 28786
226474_at 84166
204192_at 951
228152_s_at 91351
229723_at 117289
201859_at 5552
204118_at 962
204923_at 54440
229367_s_at 474344
202625_at 4067
219607_s_at 51338
228726_at ---
204489_s_at 960
210972_x_at 28517
203923_s_at 1536
218451_at 64866
1555229_a_at 716
1552316_a_at 170575
210004_at 4973
227253_at 1356
225033_at 286167
201858_s_at 5552
203233_at 3566
204537_s_at 2564
214677_x_at 28786
216841_s_at 6648
212646_at 23180
204204_at 1318
211644_x_at 3514
202687_s_at 8743
218870_at 55843
204254_s_at 7421
224189_x_at 26298
228869_at 124460
229390_at 441168
212268_at 1992
226878_at 3111
221760_at 4121
238668_at ---
241869_at 80830
215379_x_at 28793
216526_x_at 3107
209795_at 969
232360_at 26298
206392_s_at 5918
239587_at ---
217388_s_at 8942
225102_at 11343
204971_at 1475
211671_s_at 2908
223278_at 2706
203083_at 7058
217867_x_at 25825
234764_x_at 3535
230925_at 54518
208747_s_at 716
206271_at 7098
225415_at 151636
219890_at 23601
223280_x_at 64231
210397_at 1672
208965_s_at 3428
202643_s_at 7128
230966_at 259307
225353_s_at 714
207375_s_at 3601
226804_at 54757
211026_s_at 11343
214836_x_at 28299
203236_s_at 3965
205286_at 7022
239294_at ---
225931_s_at 57674
219574_at 55016
227001_at 79815
204924_at 7097
201866_s_at 2908
220532_s_at 28959
205291_at 3560
